Type,Localisation,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Current_state,Age
Villas,Californie ,12808345.0,Casablanca,1850.0,10.0,6.0,7.0,0.0,Non Specifique,Non Specifique
Appartements,Quartier Cheminots ,1995968.0,Casablanca,82.0,6.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Oulfa ,500000.0,Casablanca,57.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Oulfa ,300000.0,Casablanca,52.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,4200000.0,Casablanca,204.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,370000.0,Casablanca,55.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,1000000.0,Casablanca,71.0,4.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,2500000.0,Casablanca,161.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Ain Diab ,11950000.0,Casablanca,567.0,10.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,9500000.0,Casablanca,414.0,10.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1780000.0,Casablanca,110.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Maisons,Oulfa ,2500000.0,Casablanca,83.0,7.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Mohammadi ,660000.0,Casablanca,98.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3000000.0,Casablanca,200.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,1100000.0,Casablanca,96.0,4.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,3200000.0,Casablanca,175.0,4.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Derb Ghalef ,1995968.0,Casablanca,45.0,2.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Californie ,1100000.0,Casablanca,86.0,2.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Belvédère ,750000.0,Casablanca,85.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1050000.0,Casablanca,92.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,2191500.0,Casablanca,119.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,900000.0,Casablanca,86.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Villas,Ain Diab ,15500000.0,Casablanca,800.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Port ,39000000.0,Casablanca,800.0,0.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2550000.0,Casablanca,142.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,19500000.0,Casablanca,1171.0,0.0,4.0,0.0,0.0,Non Specifique,Non Specifique
Appartements,Port ,4700000.0,Casablanca,190.0,0.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,9000000.0,Casablanca,421.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,9000000.0,Casablanca,421.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Port ,12000000.0,Casablanca,439.0,0.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,7200000.0,Casablanca,550.0,0.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2600000.0,Casablanca,126.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,2500000.0,Casablanca,193.0,5.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,1550000.0,Casablanca,83.0,2.0,1.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif ,1200000.0,Casablanca,80.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1180000.0,Casablanca,72.0,2.0,1.0,1.0,7.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1460000.0,Casablanca,124.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Palmier ,3000000.0,Casablanca,205.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,800000.0,Casablanca,96.0,2.0,1.0,2.0,7.0,Non Specifique,Non Specifique
Maisons,Aïn Sebaâ ,3282450.0,Casablanca,210.0,4.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,39000000.0,Casablanca,1700.0,9.0,6.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Riviera ,880000.0,Casablanca,40.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Moulay Cherif ,380000.0,Casablanca,55.0,2.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Maisons,Hay Moulay Abdellah ,2600000.0,Casablanca,100.0,8.0,6.0,2.0,0.0,Non Specifique,Non Specifique
Maisons,Hay Albaraka ,3200000.0,Casablanca,110.0,15.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Omar ,300000.0,Casablanca,90.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Gauthier ,1500000.0,Casablanca,91.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2600000.0,Casablanca,150.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Oulfa ,3200000.0,Casablanca,231.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,3265000.0,Casablanca,227.0,5.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif ,1540000.0,Casablanca,106.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Californie ,6900000.0,Casablanca,436.0,7.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1140000.0,Casablanca,112.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,1100000.0,Casablanca,125.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,950000.0,Casablanca,48.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,600000.0,Casablanca,69.0,2.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,775000.0,Casablanca,70.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,57.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Belvédère ,780000.0,Casablanca,51.0,2.0,1.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1995968.0,Casablanca,105.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca,3300000.0,Casablanca,240.0,5.0,3.0,0.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Chrifa ,1995968.0,Casablanca,87.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,4650000.0,Casablanca,192.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1300000.0,Casablanca,113.0,4.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Villas,Anfa ,25000000.0,Casablanca,602.0,0.0,5.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1022000.0,Casablanca,73.0,4.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Hermitage ,1097000.0,Casablanca,64.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2500000.0,Casablanca,148.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,2000000.0,Casablanca,122.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,649000.0,Casablanca,63.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2400000.0,Casablanca,150.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,1358000.0,Casablanca,97.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,950000.0,Casablanca,47.0,2.0,1.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,380000.0,Casablanca,49.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1300000.0,Casablanca,108.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,10500000.0,Casablanca,560.0,3.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1500000.0,Casablanca,120.0,7.0,3.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Hay Salama ,830000.0,Casablanca,72.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Oulfa ,520000.0,Casablanca,54.0,5.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1500000.0,Casablanca,150.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Bernoussi ,940000.0,Casablanca,100.0,3.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Oulfa ,350000.0,Casablanca,46.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1020000.0,Casablanca,83.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Nassim 1 ,930000.0,Casablanca,115.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,3200000.0,Casablanca,281.0,5.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Belvédère ,2400000.0,Casablanca,164.0,5.0,3.0,2.0,6.0,Non Specifique,Non Specifique
Villas,La Floride ,4600000.0,Casablanca,346.0,6.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Riviera ,1790000.0,Casablanca,120.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Palmier ,2030000.0,Casablanca,135.0,4.0,3.0,2.0,6.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,800000.0,Casablanca,79.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,560000.0,Casablanca,60.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Hay Adil ,1995968.0,Casablanca,83.0,5.0,4.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Oulfa ,390000.0,Casablanca,50.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1995968.0,Casablanca,64.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,2650000.0,Casablanca,172.0,4.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Hay Arsalan ,820000.0,Casablanca,116.0,1.0,3.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Al Hassania ,594000.0,Casablanca,54.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1650000.0,Casablanca,96.0,3.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Gauthier ,3200000.0,Casablanca,197.0,6.0,4.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Belvédère ,935000.0,Casablanca,85.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2400000.0,Casablanca,137.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Villas,Polo ,8000000.0,Casablanca,800.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,14000000.0,Casablanca,700.0,7.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,2350000.0,Casablanca,103.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Palmier ,14200.0,Casablanca,284.0,7.0,5.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1550000.0,Casablanca,97.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2266250.0,Casablanca,115.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,7200000.0,Casablanca,450.0,5.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,16000000.0,Casablanca,1040.0,8.0,5.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1140000.0,Casablanca,74.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Hermitage ,870000.0,Casablanca,56.0,2.0,1.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Arrahma ,495000.0,Casablanca,68.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2760000.0,Casablanca,230.0,9.0,3.0,3.0,6.0,Non Specifique,Non Specifique
